"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.316652254E1,2.274486542E1,-2.891848755E1,-8.252349854E0
8.317650654E1,2.278032684E1,-2.872192383E1,-9.184020996E0
8.318649054E1,2.272207260E1,-2.885363770E1,-9.593750000E0
8.319647354E1,2.260754395E1,-2.872564697E1,-9.107177734E0
8.320645754E1,2.244192505E1,-2.899719238E1,-9.007476807E0
8.321644054E1,2.243360519E1,-2.930987549E1,-8.290985107E0
8.322642454E1,2.233539581E1,-2.989520264E1,-6.966186523E0
8.323640854E1,2.216234970E1,-3.031307983E1,-5.273406982E0
8.324639154E1,2.188571930E1,-3.081301880E1,-3.281768799E0
8.325637554E1,2.128488541E1,-3.102020264E1,-8.534851074E-1
8.326635954E1,2.064990997E1,-3.141207886E1,1.275329590E0
8.327634254E1,1.999497604E1,-3.163027954E1,3.546966553E0
8.328632654E1,1.944600296E1,-3.186157227E1,5.400115967E0
8.329630954E1,1.907648468E1,-3.195401001E1,7.290435791E0
8.330629354E1,1.890937805E1,-3.168197632E1,8.660278320E0
8.331627754E1,1.884136200E1,-3.144546509E1,9.910034180E0
8.332626054E1,1.910773849E1,-3.134332275E1,1.028390503E1
8.333624454E1,1.952079010E1,-3.111172485E1,1.040753174E1
8.334622854E1,1.981027603E1,-3.096337891E1,1.010855103E1
8.335621154E1,2.014875793E1,-3.090710449E1,9.569427490E0
8.336619554E1,2.014875793E1,-3.090710449E1,9.569427490E0
8.337617854E1,2.043098068E1,-3.081182861E1,8.325469971E0
8.338616254E1,2.074946976E1,-3.092568970E1,7.054473877E0
8.339614654E1,2.120986176E1,-3.081558228E1,5.377502441E0
8.340612954E1,2.149332428E1,-3.086193848E1,3.506622314E0
8.341611354E1,2.190062714E1,-3.071548462E1,1.649078369E0
8.342609654E1,2.227907944E1,-3.068069458E1,-2.960205078E-1
8.343608054E1,2.253595734E1,-3.009997559E1,-2.047027588E0
8.344606454E1,2.271477890E1,-2.988925171E1,-4.039062500E0
8.345604754E1,2.282247925E1,-2.936712646E1,-5.944702148E0
8.346603154E1,2.287273788E1,-2.903082275E1,-7.713989258E0
8.347601554E1,2.283583450E1,-2.850408936E1,-9.319396973E0
8.348599854E1,2.277985382E1,-2.812976074E1,-1.107321167E1
8.349598254E1,2.273373795E1,-2.764422607E1,-1.215835571E1
8.350596654E1,2.271564865E1,-2.743493652E1,-1.343878174E1
8.351594954E1,2.262074661E1,-2.703311157E1,-1.397439575E1
8.352593342E1,2.260322189E1,-2.711102295E1,-1.406347656E1
8.353591642E1,2.257055283E1,-2.713522339E1,-1.395620728E1
8.354590042E1,2.267553329E1,-2.746234131E1,-1.308489990E1
8.355588442E1,2.283464813E1,-2.776660156E1,-1.198883057E1
8.356586742E1,2.277950668E1,-2.848223877E1,-1.045327759E1
8.357585142E1,2.274164200E1,-2.903952026E1,-8.548797607E0
8.358583542E1,2.248841095E1,-2.981610107E1,-6.254089355E0
8.359581842E1,2.206149292E1,-3.055300903E1,-3.527160645E0
8.360580242E1,2.150848770E1,-3.109985352E1,-1.125000000E0
8.361578542E1,2.090202332E1,-3.162368774E1,1.617950439E0
8.362576942E1,2.014147186E1,-3.190643311E1,4.099304199E0
8.363575342E1,1.949546814E1,-3.202603149E1,6.625976562E0
8.364573642E1,1.879841614E1,-3.199011230E1,8.693084717E0
8.365572042E1,1.879841614E1,-3.199011230E1,8.693084717E0
8.366570442E1,1.843990326E1,-3.182122803E1,1.042779541E1
8.367568742E1,1.812834549E1,-3.152871704E1,1.220663452E1
8.368567142E1,1.821382523E1,-3.131549072E1,1.338677979E1
8.369565442E1,1.819529724E1,-3.092626953E1,1.397451782E1
8.370563842E1,1.846829605E1,-3.094793701E1,1.393374634E1
8.371562242E1,1.864955521E1,-3.076223755E1,1.361920166E1
8.372560542E1,1.904205704E1,-3.083798218E1,1.276187134E1
8.373558942E1,1.934859848E1,-3.082595825E1,1.171716309E1
8.374557342E1,1.975242615E1,-3.105163574E1,1.026019287E1
8.375555642E1,2.017759323E1,-3.121139526E1,8.473999023E0
8.376554042E1,2.060129929E1,-3.131460571E1,6.741210938E0
8.377552342E1,2.090843582E1,-3.115014648E1,4.773895264E0
8.378550742E1,2.126425171E1,-3.111358643E1,2.670806885E0
8.379549142E1,2.140531921E1,-3.064883423E1,6.405639648E-1
8.380547442E1,2.155537033E1,-3.037176514E1,-1.745361328E0
8.381545842E1,2.168014145E1,-2.998284912E1,-3.884521484E0
8.382544242E1,2.184067535E1,-2.946701050E1,-6.132232666E0
8.383542542E1,2.175952148E1,-2.879132080E1,-7.866607666E0
8.384540942E1,2.181557465E1,-2.824926758E1,-9.932067871E0
8.385539242E1,2.167810440E1,-2.749108887E1,-1.185604858E1
8.386537642E1,2.166464233E1,-2.665707397E1,-1.374121094E1
8.387536042E1,2.173197174E1,-2.563204956E1,-1.523315430E1
8.388534342E1,2.169056320E1,-2.461373901E1,-1.701806641E1
8.389532742E1,2.163174057E1,-2.368124390E1,-1.830856323E1
8.390531142E1,2.155828857E1,-2.256408691E1,-1.982122803E1
8.391529442E1,2.131677246E1,-2.188140869E1,-2.086572266E1
8.392527842E1,2.115935135E1,-2.104602051E1,-2.166598511E1
8.393526142E1,2.115935135E1,-2.104602051E1,-2.166598511E1
8.394524542E1,2.104066849E1,-2.074417114E1,-2.247088623E1
8.395522942E1,2.091835022E1,-2.041390991E1,-2.261972046E1
8.396521242E1,2.076305771E1,-2.052172852E1,-2.245532227E1
8.397519642E1,2.070438766E1,-2.104919434E1,-2.205844116E1
8.398518042E1,2.086761856E1,-2.175018311E1,-2.126620483E1
8.399516342E1,2.079080963E1,-2.237133789E1,-2.032476807E1
8.400514742E1,2.087372208E1,-2.360177612E1,-1.901031494E1
8.401513142E1,2.090530014E1,-2.460031128E1,-1.748876953E1
8.402511442E1,2.071289825E1,-2.583938599E1,-1.576864624E1
8.403509842E1,2.062049866E1,-2.693545532E1,-1.376113892E1
8.404508142E1,2.038418961E1,-2.833438110E1,-1.170831299E1
8.405506542E1,1.990065384E1,-2.940029907E1,-9.228637695E0
8.406504942E1,1.934424210E1,-3.054183960E1,-6.648406982E0
8.407503242E1,1.875047302E1,-3.124368286E1,-3.855712891E0
8.408501642E1,1.821416092E1,-3.204763794E1,-1.315795898E0
8.409500042E1,1.772098541E1,-3.264062500E1,1.302032471E0
8.410498342E1,1.705811691E1,-3.302374268E1,3.461486816E0
8.411496742E1,1.662430573E1,-3.311804199E1,5.520233154E0
8.412495042E1,1.615938950E1,-3.315646362E1,7.545013428E0
8.413493442E1,1.570523071E1,-3.321267700E1,9.196655273E0
8.414491842E1,1.548729324E1,-3.308966064E1,1.057278442E1
8.415490142E1,1.533603668E1,-3.302902222E1,1.155139160E1
8.416488542E1,1.536585236E1,-3.293218994E1,1.230285645E1
8.417486942E1,1.554207611E1,-3.283856201E1,1.253875732E1
8.418485242E1,1.592669678E1,-3.261111450E1,1.247769165E1
8.419483642E1,1.652369308E1,-3.247061157E1,1.192599487E1
8.420481942E1,1.702793884E1,-3.227288818E1,1.112228394E1
8.421480342E1,1.765608978E1,-3.231878662E1,1.016696167E1
8.422478742E1,1.765608978E1,-3.231878662E1,1.016696167E1
8.423477042E1,1.836062241E1,-3.209490967E1,8.907318115E0
8.424475442E1,1.914974213E1,-3.210256958E1,7.578826904E0
8.425473842E1,1.972315216E1,-3.176080322E1,5.886840820E0
8.426472142E1,2.038250351E1,-3.149252319E1,4.162841797E0
8.427470542E1,2.106676483E1,-3.124938965E1,2.321960449E0
8.428468942E1,2.149046326E1,-3.072195435E1,7.043762207E-1
8.429467242E1,2.179738998E1,-3.039913940E1,-6.641540527E-1
8.430465642E1,2.182450867E1,-3.012948608E1,-2.596160889E0
8.431463942E1,2.200726318E1,-2.960498047E1,-4.164489746E0
8.432462342E1,2.205972672E1,-2.925140381E1,-5.784851074E0
8.433460742E1,2.204018402E1,-2.867810059E1,-7.313934326E0
8.434459042E1,2.200356674E1,-2.826876831E1,-8.629608154E0
8.435457442E1,2.197161865E1,-2.774624634E1,-9.969696045E0
8.436455842E1,2.192089081E1,-2.737356567E1,-1.110873413E1
8.437454142E1,2.176706696E1,-2.688327026E1,-1.245327759E1
8.438452542E1,2.161764526E1,-2.643350220E1,-1.387176514E1
8.439450842E1,2.149168396E1,-2.583883667E1,-1.490798950E1
8.440449242E1,2.129628754E1,-2.540698242E1,-1.596572876E1
8.441447642E1,2.125534821E1,-2.502725220E1,-1.705438232E1
8.442445942E1,2.111869812E1,-2.454846191E1,-1.768084717E1
8.443444342E1,2.102760315E1,-2.430477905E1,-1.851379395E1
8.444442742E1,2.092521286E1,-2.416619873E1,-1.886340332E1
8.445441042E1,2.093773651E1,-2.410110474E1,-1.910766602E1
8.446439442E1,2.089733124E1,-2.411901855E1,-1.885382080E1
8.447437742E1,2.082067490E1,-2.446255493E1,-1.836367798E1
8.448436142E1,2.084726715E1,-2.499633789E1,-1.749032593E1
8.449434542E1,2.102017212E1,-2.556018066E1,-1.645269775E1
8.450432842E1,2.105820465E1,-2.602502441E1,-1.515820312E1
8.451431242E1,2.105820465E1,-2.602502441E1,-1.515820312E1
8.452429654E1,2.110756302E1,-2.710733032E1,-1.346939087E1
8.453427954E1,2.096712494E1,-2.783764648E1,-1.181579590E1
8.454426354E1,2.077215958E1,-2.866790771E1,-9.719024658E0
8.455424754E1,2.070613861E1,-2.947805786E1,-7.484741211E0
8.456423054E1,2.035174561E1,-3.031307983E1,-4.881774902E0
8.457421454E1,1.979028320E1,-3.102035522E1,-2.521636963E0
8.458419754E1,1.921555710E1,-3.161932373E1,6.286621094E-3
8.459418154E1,1.856970596E1,-3.212240601E1,2.555419922E0
8.460416554E1,1.775334930E1,-3.244253540E1,5.417175293E0
8.461414854E1,1.698165894E1,-3.268695068E1,7.870544434E0
8.462413254E1,1.607499695E1,-3.272149658E1,1.033822632E1
8.463411654E1,1.524708557E1,-3.260644531E1,1.285989380E1
8.464409954E1,1.458425522E1,-3.225415039E1,1.468762207E1
8.465408354E1,1.424126816E1,-3.178063965E1,1.646331787E1
8.466406754E1,1.425419617E1,-3.140686035E1,1.784304810E1
8.467405054E1,1.471789551E1,-3.086184692E1,1.860287476E1
8.468403454E1,1.507209778E1,-3.056588745E1,1.889270020E1
8.469401754E1,1.573385620E1,-3.014761353E1,1.910406494E1
8.470400154E1,1.636429977E1,-2.990734863E1,1.878036499E1
8.471398554E1,1.699842453E1,-2.978811646E1,1.830801392E1
8.472396854E1,1.760980988E1,-2.987149048E1,1.733938599E1
8.473395254E1,1.824307251E1,-3.004733276E1,1.613012695E1
8.474393654E1,1.858716583E1,-3.021218872E1,1.459732056E1
8.475391954E1,1.915979004E1,-3.035324097E1,1.306396484E1
8.476390354E1,1.968220901E1,-3.058328247E1,1.166714478E1
8.477388654E1,1.968220901E1,-3.058328247E1,1.166714478E1
8.478387054E1,2.064722824E1,-3.074084473E1,7.893585205E0
8.479385454E1,2.064722824E1,-3.074084473E1,7.893585205E0
8.480383754E1,2.115484619E1,-3.057681274E1,5.808715820E0
8.481382154E1,2.143408966E1,-3.045440674E1,3.977722168E0
8.482380554E1,2.168740082E1,-3.042175293E1,1.884155273E0
8.483378854E1,2.194133377E1,-3.012799072E1,-1.462707520E-1
8.484377254E1,2.196921158E1,-2.989501953E1,-2.240203857E0
8.485375654E1,2.192628860E1,-2.939199829E1,-4.231933594E0
8.486373954E1,2.200254440E1,-2.912686157E1,-5.864959717E0
8.487372354E1,2.178784180E1,-2.859719849E1,-7.852600098E0
8.488370654E1,2.159776306E1,-2.818991089E1,-9.553588867E0
8.489369054E1,2.138726044E1,-2.774401855E1,-1.111288452E1
8.490367454E1,2.121758652E1,-2.743374634E1,-1.254977417E1
8.491365754E1,2.090425491E1,-2.674783325E1,-1.411569214E1
8.492364154E1,2.042979813E1,-2.626275635E1,-1.562637329E1
8.493362554E1,2.017750549E1,-2.568923950E1,-1.699679565E1
8.494360854E1,2.008837509E1,-2.521160889E1,-1.823303223E1
8.495359254E1,1.964149857E1,-2.447439575E1,-1.942337036E1
8.496357554E1,1.921908951E1,-2.407400513E1,-2.039755249E1
8.497355954E1,1.892707443E1,-2.369342041E1,-2.128399658E1
8.498354354E1,1.874238968E1,-2.354827881E1,-2.189028931E1
8.499352654E1,1.878995895E1,-2.330004883E1,-2.227667236E1
8.500351054E1,1.894007874E1,-2.327331543E1,-2.249603271E1
8.501349454E1,1.910067368E1,-2.329290771E1,-2.222470093E1
8.502347754E1,1.934508514E1,-2.321594238E1,-2.167880249E1
8.503346154E1,1.977190399E1,-2.353936768E1,-2.106631470E1
8.504344554E1,2.023866653E1,-2.413711548E1,-2.006634521E1
8.505342854E1,2.061001587E1,-2.465600586E1,-1.875396729E1
8.506341254E1,2.091963577E1,-2.538690186E1,-1.725787354E1
8.507339554E1,2.108689880E1,-2.614389038E1,-1.530267334E1
8.508337954E1,2.108689880E1,-2.614389038E1,-1.530267334E1
8.509336354E1,2.134191895E1,-2.712963867E1,-1.335888672E1
8.510334654E1,2.150076675E1,-2.793328857E1,-1.107354736E1
8.511333054E1,2.144054031E1,-2.863763428E1,-8.611267090E0
8.512331454E1,2.126064301E1,-2.945263672E1,-6.082092285E0
8.513329754E1,2.088010788E1,-3.013754272E1,-3.402008057E0
8.514328154E1,2.033851242E1,-3.076458740E1,-6.519165039E-1
8.515326554E1,1.976654816E1,-3.116305542E1,1.979370117E0
8.516324854E1,1.890921021E1,-3.155981445E1,4.495697021E0
8.517323254E1,1.802151108E1,-3.174865723E1,7.033905029E0
8.518321554E1,1.718965149E1,-3.180511475E1,9.326995850E0
8.519319954E1,1.644126129E1,-3.170205688E1,1.170877075E1
8.520318354E1,1.573543930E1,-3.150476074E1,1.349374390E1
8.521316654E1,1.550472260E1,-3.114785767E1,1.495983887E1
8.522315054E1,1.536027527E1,-3.102508545E1,1.589123535E1
8.523313454E1,1.546348572E1,-3.075112915E1,1.640557861E1
8.524311754E1,1.577126312E1,-3.052197266E1,1.692669678E1
8.525310154E1,1.607973099E1,-3.033392334E1,1.669815063E1
