"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.669645250E0,-8.861335754E0,-4.789239502E1,1.226822662E1
3.679696250E0,-5.639251709E0,-4.822522736E1,1.348150635E1
3.689747250E0,-2.144752502E0,-4.843986893E1,1.424963760E1
3.699797250E0,1.468574524E0,-4.850761414E1,1.449877548E1
3.709848250E0,5.027679443E0,-4.855175400E1,1.437235641E1
3.719899250E0,8.581726074E0,-4.846304703E1,1.388377380E1
3.729950250E0,1.181532288E1,-4.832509613E1,1.251691055E1
3.740001250E0,1.472222137E1,-4.810940552E1,1.081568909E1
3.750051250E0,1.744175720E1,-4.777745819E1,8.820655823E0
3.760102250E0,1.978799438E1,-4.744908142E1,6.711303711E0
3.770153250E0,2.183717346E1,-4.691335297E1,4.286266327E0
3.780204250E0,2.341472626E1,-4.649025726E1,1.713462830E0
3.790254250E0,2.449534607E1,-4.605746078E1,-8.962249756E-1
3.800305250E0,2.501185608E1,-4.572362518E1,-3.296253204E0
3.810356250E0,2.503601074E1,-4.545979691E1,-5.627496719E0
3.820407250E0,2.477085876E1,-4.536503601E1,-7.797300339E0
3.830458250E0,2.436362457E1,-4.536724854E1,-9.576002121E0
3.840508250E0,2.387286377E1,-4.551119995E1,-1.089040375E1
3.850559250E0,2.365264130E1,-4.548795319E1,-1.176671791E1
3.860610250E0,2.348461151E1,-4.546466827E1,-1.232365036E1
3.870661250E0,2.360501862E1,-4.549697113E1,-1.237994194E1
3.880711250E0,2.402954865E1,-4.542136383E1,-1.184593773E1
3.890762250E0,2.496913147E1,-4.514906311E1,-1.076007080E1
3.900813250E0,2.638635254E1,-4.478101349E1,-9.280174255E0
3.910864250E0,2.835047150E1,-4.411071777E1,-7.617658615E0
3.920915250E0,3.056658936E1,-4.286887360E1,-5.902423859E0
3.930965250E0,3.300127411E1,-4.127157974E1,-4.202087402E0
3.941016250E0,3.561171722E1,-3.913268280E1,-2.773693085E0
3.951067250E0,3.826121521E1,-3.656618118E1,-1.728668213E0
3.961118250E0,4.113785553E1,-3.349479675E1,-6.848526001E-1
