"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.918107208E0,-4.679989535E-3,-7.308315951E-3,-3.034026129E-3
2.928156208E0,-1.839462202E-3,-9.032979608E-3,-3.411396174E-3
2.938205208E0,6.257742643E-5,-8.454899304E-3,3.835582174E-4
2.948254208E0,-4.393690266E-3,-4.059351981E-3,3.390833735E-4
2.958303208E0,-6.466610357E-4,3.394406056E-3,4.664257634E-3
2.968352208E0,1.144315116E-3,1.172663830E-2,3.980624489E-3
2.978402208E0,5.474062636E-3,1.883320138E-2,2.423840808E-3
2.988451208E0,6.145445630E-3,2.079648338E-2,3.299221629E-3
2.998500208E0,8.940578438E-3,1.526230108E-2,4.783255048E-3
3.008549208E0,3.633164568E-3,7.957781665E-3,-1.002728473E-3
3.018598208E0,2.475174377E-3,-8.476832882E-4,-7.522143424E-4
3.028647208E0,1.026947517E-3,-7.048853673E-3,-5.194366910E-3
3.038697208E0,4.432578571E-4,-1.059220918E-2,-4.046339542E-3
3.048746208E0,-8.292007260E-4,-1.559549011E-2,-1.493966207E-3
3.058795208E0,-1.452067401E-3,-1.032049395E-2,-1.321644289E-3
3.068844208E0,-1.492281444E-3,-1.098233624E-3,1.094641862E-3
3.078893208E0,-3.881317563E-3,7.972462103E-3,-2.666193526E-3
3.088942208E0,-5.432608537E-3,9.183933958E-3,-8.292729035E-5
3.098992208E0,7.483833469E-4,1.279747114E-2,2.123807091E-3
3.109041208E0,1.615242101E-3,5.084157921E-3,2.242317889E-3
3.119090208E0,3.644442651E-3,-4.667319823E-3,4.760915413E-3
3.129139208E0,6.239693146E-3,-1.038432773E-2,3.414687235E-3
3.139188208E0,8.285867050E-3,-1.325319521E-2,2.740947064E-3
3.149237208E0,6.262663286E-3,-5.670110695E-3,6.679422222E-4
3.159287208E0,-8.178637363E-4,-4.507828038E-3,-2.839931753E-3
3.169336208E0,-4.773722962E-3,-3.548557637E-3,-4.429306369E-3
3.179385208E0,-1.594326459E-3,2.489504172E-3,3.028347855E-3
3.189434208E0,-9.570321999E-4,7.622746751E-3,1.319397474E-3
3.199483208E0,3.351714695E-3,1.529086940E-2,1.781324390E-4
3.209532208E0,4.413517192E-3,1.390096545E-2,9.619006887E-4
3.219582208E0,1.140891761E-2,1.280274056E-2,4.073935561E-3
3.229631208E0,1.744417287E-2,7.578683551E-3,2.206077334E-4
3.239680208E0,1.879777201E-2,5.959048867E-4,1.650910592E-3
3.249729208E0,2.649191208E-2,-2.085099462E-3,3.495682264E-3
3.259778208E0,3.569160029E-2,-1.438063104E-3,6.963565946E-3
3.269827208E0,4.187865555E-2,-6.372504868E-4,8.254133165E-3
3.279877208E0,5.168573558E-2,1.417214796E-2,1.177168638E-2
3.289926208E0,7.030389458E-2,3.571205959E-2,1.156795491E-2
3.299975208E0,5.780032650E-2,3.745005280E-2,1.290927269E-2
3.310024208E0,3.049786575E-2,2.720433660E-2,8.226903155E-3
3.320073208E0,1.417412609E-2,1.561058220E-2,6.240698509E-3
3.330122208E0,1.239380240E-2,8.192346431E-3,1.271351241E-2
3.340172208E0,1.444583666E-2,3.709993325E-5,1.312222145E-2
3.350221208E0,1.641337946E-2,-4.312108271E-3,1.544609480E-2
3.360270208E0,2.316249348E-2,-1.435932587E-3,8.073038422E-3
3.370319208E0,2.242879197E-2,-7.715399843E-3,-7.907608524E-4
3.380368208E0,2.491061017E-2,-5.474200007E-4,-3.764731809E-4
3.390417208E0,2.700066008E-2,5.047615152E-3,-1.061970834E-3
