"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.957552542E0,-2.285259247E1,-1.565660858E1,-4.155223083E1
2.967601542E0,-2.250481415E1,-1.526308060E1,-4.184748077E1
2.977651542E0,-2.229969025E1,-1.485279083E1,-4.181735992E1
2.987701542E0,-2.204323578E1,-1.452022934E1,-4.178573227E1
2.997750542E0,-2.188254547E1,-1.418577576E1,-4.194242477E1
3.007800542E0,-2.168143463E1,-1.394834137E1,-4.235140991E1
3.017849542E0,-2.146939850E1,-1.360480881E1,-4.261058044E1
3.027899542E0,-2.145679474E1,-1.328462219E1,-4.267188644E1
3.037949542E0,-2.117122650E1,-1.293342209E1,-4.278946686E1
3.047998542E0,-2.094824982E1,-1.254851532E1,-4.291789246E1
3.058048542E0,-2.064327240E1,-1.228107834E1,-4.323987198E1
3.068098542E0,-2.047303009E1,-1.208623123E1,-4.348932648E1
3.078147542E0,-2.033467865E1,-1.176381302E1,-4.387604523E1
3.088197542E0,-2.028498077E1,-1.162055969E1,-4.395669937E1
3.098247542E0,-2.010918427E1,-1.141739273E1,-4.384151459E1
3.108296542E0,-1.998436737E1,-1.122246170E1,-4.377463913E1
3.118346542E0,-1.985352325E1,-1.110654068E1,-4.371801376E1
3.128395542E0,-1.958235931E1,-1.083904266E1,-4.385610580E1
3.138445542E0,-1.942220306E1,-1.067099762E1,-4.399123001E1
3.148495542E0,-1.929492950E1,-1.056032562E1,-4.401500702E1
3.158544542E0,-1.925946808E1,-1.033004761E1,-4.406566620E1
3.168594542E0,-1.904961395E1,-1.017793274E1,-4.414327621E1
3.178644542E0,-1.906287384E1,-1.004236603E1,-4.434727859E1
3.188693542E0,-1.897452545E1,-9.910430908E0,-4.447950363E1
3.198743542E0,-1.909236908E1,-9.763175964E0,-4.452948380E1
3.208792542E0,-1.916127777E1,-9.584934235E0,-4.452875137E1
3.218842542E0,-1.917894745E1,-9.526344299E0,-4.453821564E1
3.228892542E0,-1.901877594E1,-9.553825378E0,-4.465198898E1
3.238941542E0,-1.902240753E1,-9.540206909E0,-4.473661423E1
3.248991542E0,-1.892707062E1,-9.499980927E0,-4.459888077E1
3.259041542E0,-1.886882782E1,-9.314926147E0,-4.455897141E1
3.269090542E0,-1.890381622E1,-9.249649048E0,-4.453026581E1
3.279140542E0,-1.891698456E1,-9.189907074E0,-4.459533310E1
3.289190542E0,-1.878524017E1,-9.213977814E0,-4.458298111E1
3.299239542E0,-1.876128387E1,-9.042953491E0,-4.462962341E1
3.309289542E0,-1.870139313E1,-9.013633728E0,-4.474071884E1
3.319338542E0,-1.874799347E1,-8.978324890E0,-4.472732925E1
3.329388542E0,-1.876520538E1,-9.004486084E0,-4.476566696E1
3.339438542E0,-1.868463898E1,-8.973243713E0,-4.470536041E1
3.349487542E0,-1.872472382E1,-9.056591034E0,-4.473989487E1
3.359537542E0,-1.876792145E1,-9.103324890E0,-4.468784332E1
3.369587542E0,-1.868682098E1,-9.020751953E0,-4.459757614E1
3.379636542E0,-1.886733246E1,-8.966827393E0,-4.455524826E1
3.389686542E0,-1.884491730E1,-9.053184509E0,-4.452549744E1
3.399736542E0,-1.881336212E1,-9.235408783E0,-4.470499420E1
3.409785542E0,-1.870894623E1,-9.368598938E0,-4.473128891E1
3.419835083E0,-1.871364594E1,-9.429088593E0,-4.468063354E1
3.429884083E0,-1.879502106E1,-9.400993347E0,-4.474613190E1
3.439934083E0,-1.896453094E1,-9.515224457E0,-4.465211105E1
3.449984083E0,-1.896891022E1,-9.621494293E0,-4.432185364E1
3.460033083E0,-1.892731476E1,-9.716995239E0,-4.425600052E1
3.470083083E0,-1.889652252E1,-9.692771912E0,-4.425461578E1
3.480133083E0,-1.899387360E1,-9.624355316E0,-4.425994873E1
3.490182083E0,-1.906496429E1,-9.590900421E0,-4.426021576E1
3.500232083E0,-1.908066559E1,-9.637050629E0,-4.421022797E1
3.510282083E0,-1.890927887E1,-9.531734467E0,-4.430087280E1
3.520331083E0,-1.897985077E1,-9.629817963E0,-4.444548035E1
3.530381083E0,-1.913739777E1,-9.659076691E0,-4.455628967E1
3.540430083E0,-1.924860382E1,-9.781322479E0,-4.456641388E1
3.550480083E0,-1.927483368E1,-9.943515778E0,-4.446017456E1
3.560530083E0,-1.941883087E1,-1.007045364E1,-4.433436966E1
3.570579083E0,-1.943883514E1,-1.010712814E1,-4.423851776E1
3.580629083E0,-1.946654510E1,-1.019110870E1,-4.422357941E1
3.590679083E0,-1.946198273E1,-1.030276108E1,-4.405630112E1
3.600728083E0,-1.961032867E1,-1.030725098E1,-4.405828094E1
3.610778083E0,-1.984832001E1,-1.037712479E1,-4.406604004E1
3.620828083E0,-2.001413727E1,-1.059603119E1,-4.396497345E1
3.630877083E0,-2.030277252E1,-1.074967957E1,-4.388893890E1
3.640927083E0,-2.047711945E1,-1.091064835E1,-4.375897980E1
3.650976083E0,-2.065915680E1,-1.104988098E1,-4.374814987E1
3.661026083E0,-2.099568939E1,-1.125430298E1,-4.362787247E1
3.671076083E0,-2.130553436E1,-1.133498383E1,-4.343293381E1
3.681125083E0,-2.163820648E1,-1.162049866E1,-4.332870102E1
3.691175083E0,-2.195809174E1,-1.190416336E1,-4.315501022E1
3.701225083E0,-2.240541840E1,-1.218166733E1,-4.283323288E1
3.711274083E0,-2.272509003E1,-1.243426514E1,-4.273990631E1
3.721324083E0,-2.319168854E1,-1.277848816E1,-4.258535385E1
